;PDAC018T;PDAC029T;PDAC013T;PDAC020T;PDAC021T;PDAC017T;PDAC031T;PDAC012T;PDAC032T;PDAC028T;PDAC030T;PDAC027T;PDAC025T;PDAC011T;PDAC024T;PDAC008T;PDAC026T;PDAC019T;PDAC015T;PDAC001T;PDAC022T
ENSMUSG00000019841;5.88081516190481;6.3134079528374;5.85848229778554;6.25313080476948;5.89384498882488;6.00017312995268;5.79310969779752;6.12052481604083;5.76663021966028;5.94002387483971;5.83152237413203;5.81500429275309;5.77774749013163;5.19931856926249;5.57971088259754;5.69892728420095;5.97690247219609;5.66549691473789;5.98132572343871;6.21753886235881;5.61828196047372
ENSMUSG00000009356;-3.24396833972225;-3.24396833972225;-3.24396833972225;-3.24396833972225;-3.24396833972225;-3.24396833972225;-3.24396833972225;-2.43481144297433;-2.16547773854735;-3.24396833972225;-2.27318773708923;-2.73348080248398;-3.24396833972225;-3.24396833972225;-2.74184504180767;-2.27174009180952;-3.24396833972225;-2.77169468216614;-2.54552080770605;-2.11838876380068;-3.24396833972225
ENSMUSG00000040147;3.09464480239569;2.95022064589183;1.24076639919199;2.50496550150804;1.92888669870914;1.88379469369902;3.79088711547266;4.79363976208794;2.50587988798726;2.02947041476721;1.34325370464348;2.50132029977029;2.15983998239548;3.14074705920727;2.86154894696293;3.26736137328984;3.08157757477469;1.87267031052025;2.65932535046357;0.717346213842625;3.37683419328405
ENSMUSG00000032842;3.54110646372023;3.28944882488428;3.16027219367531;3.31405448254128;2.34542258403777;3.23842814187377;3.03788786576484;3.30321960504179;3.12618148532134;2.94569342073394;3.00153224846408;2.6217464820926;3.10661604620792;2.74107942148748;2.40343206205982;3.31229028071472;3.05072049626326;3.29190887748065;3.22866279460583;3.34017203911936;2.69923915803401
ENSMUSG00000016756;4.71818663182695;4.36406024045436;4.32424197035362;4.6965001316159;3.97851106982195;4.55414106412798;4.90312263768547;5.21349143743536;4.64299020312451;3.14416756613283;4.61012820792129;5.16987002230034;4.46140624779145;4.6644319819587;4.82576944559217;5.17826631028515;5.54847517861445;3.9133749375039;4.9769746896371;4.36501992084927;5.43067830485159
ENSMUSG00000019082;3.80982603094473;3.2538627749627;3.80179617299123;3.69077444681685;3.48693737838858;4.0438371876596;4.09231174134105;4.84236633365587;3.60104628935738;4.47197365905132;4.01025076748647;3.83899487321722;3.64851016356168;3.38133656221315;4.04015975581448;3.83374946853803;4.1278053233069;4.1343228543884;3.55744227206414;4.05796355763853;4.215202797515
ENSMUSG00000045100;2.66670833927485;2.66607076021563;2.97456966296116;2.54412639607402;2.20055966826334;2.59059481521655;3.12910155827598;2.58033748479343;2.66115987229213;2.36396068509909;2.12465446804092;2.47830215998532;2.97270289660588;2.92122938517433;2.52955980483608;3.08605804579113;2.5601597357235;3.08507072124192;2.71815553262396;2.56737300109078;2.63112917550766
ENSMUSG00000000628;6.94349496533874;6.47975461915612;6.763821804817;6.82654943355674;7.06986057111179;6.56409647973711;7.3198794941782;8.16470757539716;7.02322412995559;7.60190622075668;6.85817333759584;7.22619300169446;6.69591935881587;7.06439444228375;6.32808260001601;6.62303225228037;7.12572577856254;7.10503043048551;6.6212165127735;7.03400763591381;6.85059657654245
ENSMUSG00000023033;-1.75527805163785;-2.31587119990441;-2.29539164446151;-2.66551384625382;-0.914904430736417;-2.6218836840492;-2.06155425539523;-2.43481144297433;-1.55527281448241;-2.01398646543507;-1.28802239598145;-1.60119396869838;-3.24396833972225;-3.24396833972225;-3.24396833972225;-1.89971397287368;-2.15213925493166;-3.24396833972225;-1.44031538418048;-2.40567979426862;-0.314097948290981
ENSMUSG00000020022;3.94990633145412;4.10116963571506;3.33883909517994;4.02656391608024;4.90519644476418;3.8972739423936;4.93190870691624;5.23797927130566;4.71888713009321;4.34664686033568;4.0192935386977;4.0759276052505;4.85037322442678;4.79954807557932;4.50406606015586;4.51909798675212;3.9827760391682;4.94706697173124;3.94994041992377;3.58478619277192;5.15156510408038
ENSMUSG00000028636;2.3262905301955;2.45664348194948;2.40818218244824;2.24464746572596;2.53862915577703;2.20191409332045;2.26175367703207;2.94999986406237;2.05461587098822;2.2608469663319;1.65312794000571;1.96880247368275;2.24529687822762;2.98742950991239;2.58343731459716;2.68270036678446;2.43829936734778;2.74140341206074;2.58224472012732;2.32551500735087;1.92570196930655
ENSMUSG00000062432;-0.285352338355838;-2.008763931249;-0.166769524801689;-1.08927460933433;0.0227514263274521;-0.242478104239844;-3.24396833972225;-1.9195181100001;-1.55527281448241;-0.293835509567481;-1.69809804088279;-0.362700623565689;-2.22007676400942;-3.24396833972225;-1.82973217381721;-0.91058835935392;-2.15213925493166;-1.51115014864772;-0.908277995726842;-1.87891652766993;-1.71212609581256
ENSMUSG00000059363;0.865147158181653;1.19987613198256;0.466378558776281;0.545183608074105;1.19558371504191;0.987941597399735;1.4780192091642;1.35997261417826;1.36178285319317;1.01652000228859;1.94650145361845;0.924453916502442;1.35602908457595;0.611916288968019;1.20326857233397;1.45694725641505;0.564578465623553;1.62750418044488;1.48575095816198;0.889141850540125;1.8478202008864
ENSMUSG00000026798;2.03895918590557;2.11965929502471;1.90206789159069;1.90689231391777;2.0180539306705;1.83860436920244;2.51948615776092;2.35260286371661;2.09480560853267;1.55888704962028;2.28320635112891;1.67692870899553;2.10602550761617;2.12887361849854;2.31701888879995;2.27403374758737;2.13910946523993;2.62193874335322;1.77614532829555;1.89660023036635;2.23194705007629
ENSMUSG00000017412;0.0160753022649839;1.28695976625315;-0.166769524801689;0.691888625477004;1.3409227491108;1.31931771487873;-1.18257032526132;1.52826314366712;0.899864373697044;0.855973587214463;0.787992469537215;1.41128594706631;0.554855332993263;-0.645935602833601;2.22509818561939;2.08674168851792;-0.18143796472347;1.60828897522896;0.4723392926657;0.3447151609248;0.850112410987863
ENSMUSG00000021646;3.18058469703572;3.20251991992057;2.6973234586191;2.78111217827195;2.74861346312962;3.11120000955267;4.25809046656084;5.10784126262719;3.06680246710978;2.49695859199201;2.80638645698875;2.88940276766815;3.31070779341388;3.01942422280549;3.1093817038518;3.73819970170182;3.36688230439903;3.45675196557166;3.01065729977038;2.72085478616747;4.0424227819814
ENSMUSG00000089992;-3.24396833972225;-3.24396833972225;-3.24396833972225;-3.24396833972225;-1.79775928059184;-2.6218836840492;-2.06155425539523;-2.43481144297433;-1.55527281448241;-3.24396833972225;-3.24396833972225;-2.35717393870457;-2.6430342415796;-3.24396833972225;-2.37008196556904;-2.58667496897037;-2.15213925493166;-3.24396833972225;-2.85288385060829;-2.76477509733809;-2.28362404449524
ENSMUSG00000001773;-0.780384505082619;-1.54046374906616;-2.29539164446151;-1.93377587839398;0.58631912943144;-1.35820358736593;0.315680027268849;-0.0307674471905928;-3.24396833972225;-3.24396833972225;-1.28802239598145;-0.974700663431688;-3.24396833972225;-1.81911707905055;-1.62034380067612;-0.966735334865868;0.239262957701706;-2.13168037359091;-0.109013049895388;-1.67359299008398;-0.314097948290981
ENSMUSG00000037321;6.41823847438835;5.26704957885393;6.28623186140984;5.21220779589181;6.37622289184876;6.25251097746298;4.94765621851309;5.79295929110948;4.70597120877587;6.00208580695736;5.17693789120226;7.86353725398442;5.80755526211589;5.25413007852591;7.05605598200777;7.20241650716645;7.46106756073378;6.57895137452837;7.66083575396446;5.53956609983348;6.14332171841711
ENSMUSG00000031924;6.66859129040236;6.55551722065602;6.51403820748426;6.7964577502362;7.16016741848627;6.91643994926236;6.96808586380901;7.89321252264824;6.87460115563483;6.72395482516525;6.71802676324712;6.96724214548291;6.83542679027391;6.65483767568496;6.91661712632311;7.0060499067743;6.77950081402496;6.96287471380932;6.80418311996585;6.90228511972415;7.35424994758412
ENSMUSG00000037370;7.1478798075827;7.2698822169382;6.65561040880566;7.50668113156595;6.77516567607832;6.6532498997948;7.05860766105008;5.73607240839594;6.52899741995345;7.56071392189526;7.60014896789023;6.72109170273586;6.38550674833908;7.12814187623005;5.46239910375545;7.15695411182606;6.73247652845862;6.85033285037195;6.95626209574969;6.3194621761366;6.04423093637538
ENSMUSG00000003341;-2.70633905389837;-3.24396833972225;-3.24396833972225;-1.67205134425523;-2.13967153726965;-3.24396833972225;-3.24396833972225;-0.992723142985248;-2.16547773854735;-3.24396833972225;-0.708038873832695;-2.73348080248398;-3.24396833972225;-1.1164220956991;-2.37008196556904;-2.42063090274871;-2.59714166715602;-2.77169468216614;-2.29227877488734;-2.40567979426862;-2.28362404449524
ENSMUSG00000048065;-2.31556355029131;-3.24396833972225;-3.24396833972225;-2.66551384625382;-2.13967153726965;-2.6218836840492;-3.24396833972225;-1.9195181100001;-1.8283512529304;-3.24396833972225;-3.24396833972225;-3.24396833972225;-3.24396833972225;-3.24396833972225;-1.27529681974463;-2.77434556443137;-2.59714166715602;-3.24396833972225;-2.85288385060829;-2.40567979426862;-2.28362404449524
ENSMUSG00000044626;0.573242695056012;0.973565696873748;0.12055883611741;0.545183608074105;1.53469410226887;0.664511785690009;0.315680027268849;0.690695001397921;0.481781544750349;-0.0622547105621034;0.607891675745839;-0.132675355302886;0.607446387273952;1.6456394958682;0.464505615351982;0.950877586788064;0.310459534213482;1.18407935146597;0.126386286250171;0.788537539577642;1.26400426046002
ENSMUSG00000001247;2.63384730402356;2.24094592680635;2.6973234586191;2.66747991512983;2.6682489641346;3.3712942656458;2.51948615776092;2.90483172040707;1.63139640623732;2.68395178872201;3.01967006415944;3.39867320459444;3.03162249923661;2.18637396583302;3.77897540649263;3.0153578958914;3.1799135148248;3.07110332631248;2.71093162266393;3.41519759253474;2.72124619995019
ENSMUSG00000028383;4.45839569093038;4.42292516756894;3.84185266174952;4.31016973867637;4.62199995995329;4.48250280027532;4.90956936203737;5.8752688568593;4.57002334008685;4.1926763730971;4.10673422833091;4.77584303831817;4.4325467215072;4.25811474631079;4.78496153381856;5.07775934777384;4.73110102011583;4.76166404309382;4.69338186529999;3.90216882006494;4.99327123200066
ENSMUSG00000073295;-2.31556355029131;-2.008763931249;-3.24396833972225;-1.93377587839398;-1.79775928059184;-3.24396833972225;-2.06155425539523;-3.24396833972225;-3.24396833972225;-2.50168593929416;-3.24396833972225;-2.05899334448559;-3.24396833972225;-3.24396833972225;-1.62034380067612;-2.42063090274871;-3.24396833972225;-2.41648407056038;-2.85288385060829;-3.24396833972225;-3.24396833972225
ENSMUSG00000030674;0.662839753956859;1.22949192506268;1.60898085944766;-0.0135764866448949;0.464701884124435;1.25197628006578;0.53167463816922;1.00793947911659;-0.203625486428084;2.99792986620911;0.948084834044464;0.00253555939337331;0.707204576024583;0.611916288968019;-0.0227208166485632;1.17500478522877;0.505120759773574;1.46610057031176;0.633841435879979;0.603504894011707;0.680759893467526
ENSMUSG00000052920;5.53274791069202;4.97961030548947;5.20232063200392;5.44899296940337;4.80226294183261;4.44530397216842;4.18024942245746;4.33575002661897;4.73168844515769;4.83712041487122;4.59810777197155;5.04814708510291;4.13852722779085;3.96141960022111;4.08940299886848;4.23630406202696;4.79455881497834;3.48336265629209;4.65625491546232;4.78837570136753;4.43753170655348
ENSMUSG00000039354;4.53751490380189;4.50695035861602;4.17543644972949;4.34754469760113;4.13121428062242;4.44906731434444;4.54982247254392;4.45544082218799;4.54122599267986;4.14134700868157;4.41152129807113;4.12491955126955;4.55140157283838;4.69446970693764;4.27439255734811;4.81284978249072;4.54804743812424;4.77033434575157;4.39743087830462;4.08295900440329;4.06840904157439
ENSMUSG00000053461;-1.18700454706188;-3.24396833972225;-1.72798578988318;-0.091463691720692;-1.0902207747852;-2.6218836840492;-0.978325355869719;-1.9195181100001;-3.24396833972225;-2.01398646543507;-0.969079625770843;-3.24396833972225;-1.40260248477671;-1.1164220956991;-2.37008196556904;-2.58667496897037;-0.933615620801343;-2.41648407056038;-2.07692182425501;-1.87891652766993;-1.71212609581256
ENSMUSG00000060923;0.747196349636345;1.61330131277723;-0.745758723597238;0.907440520218073;0.185580023523881;0.812080006384396;1.40689290295737;3.05019800779406;1.29435310299061;1.01652000228859;1.02192715562308;0.535915965201012;1.41623116570609;1.27351438232826;1.4082425276935;1.06728917415466;1.13455830457931;1.35520931888396;0.693698578766561;0.680388308089288;1.26400426046002
ENSMUSG00000033174;7.39627573260378;6.67468765461727;6.64432910911291;7.22276491603757;6.41265023305663;7.00538695765507;7.63056204808422;7.8801446725743;6.91794995561408;6.94544886118459;7.01670809802983;6.66994808027923;6.9524965248623;7.87673018920021;6.77734954215651;7.92493330077635;7.17782374696218;7.76896299967762;6.94013475707287;6.66337632824193;7.03650932682122
ENSMUSG00000020793;3.7650049977029;4.20916711894057;4.05280631487267;4.05395530988521;2.08148933333425;3.85818244022762;2.8761422662892;3.32624253516868;3.57286759691156;2.21744541579224;4.27473315111366;3.93510656224872;3.22073269777809;3.71017418953473;3.48834167768276;3.64057545962243;3.98821468466079;1.3780799453924;4.40863700282226;2.37261287398374;2.99856102466475
ENSMUSG00000070880;-1.35273916549077;-2.70654072588432;-2.29539164446151;-3.24396833972225;-2.5886437152217;-3.24396833972225;-3.24396833972225;-3.24396833972225;-3.24396833972225;-1.65015534977967;-1.69809804088279;-3.24396833972225;-3.24396833972225;-1.81911707905055;-2.74184504180767;-2.99013191182266;-2.59714166715602;-2.13168037359091;-2.07692182425501;-2.76477509733809;-2.28362404449524
ENSMUSG00000007646;0.477710687790895;0.320797095718829;0.745123701220285;0.946939256956838;1.37507968719418;0.500111272426961;0.719502670155743;0.283429899333698;0.216306238344328;0.54091082782419;-0.295497322429539;0.443863040942932;1.3864441232091;-3.24396833972225;1.08871366402772;0.667078744957858;0.239262957701706;0.499483181972959;0.984742026328319;1.04263970777974;1.63246146755999
ENSMUSG00000005553;-3.24396833972225;-3.24396833972225;-3.24396833972225;-3.24396833972225;-2.5886437152217;-3.24396833972225;-3.24396833972225;-1.9195181100001;-1.8283512529304;-3.24396833972225;-3.24396833972225;-2.73348080248398;-2.22007676400942;-3.24396833972225;-2.37008196556904;-2.77434556443137;-3.24396833972225;-2.13168037359091;-2.85288385060829;-3.24396833972225;-2.28362404449524
ENSMUSG00000055737;6.53184564462165;5.97501115272841;6.13927549922156;6.05837784653212;6.25306060358394;6.91576018781799;7.86339894655962;8.11516922257002;5.58808812653616;5.4892149930293;5.89676365728277;6.35472714352024;5.08867837047361;5.94576825256086;6.41756759759918;7.08087985075802;6.76927038528921;5.06098704955145;6.02421316720246;6.11912785350631;7.39503722260376
ENSMUSG00000031818;6.9717111656394;7.22096056672123;6.38103286350112;6.75463811859516;7.43622879409025;6.85252135241352;7.53633272730822;7.80990920337099;7.33144668981448;6.92113771665075;6.70687589178366;6.86613185319959;7.60551190081656;7.91337631673149;7.73143339787326;7.66921417403963;6.8558610917034;8.29302951032584;7.110736992734;6.65327936280075;7.45043361313983
ENSMUSG00000032410;6.92663570208194;7.20147827870845;7.13819488835832;7.10220949830909;7.13235395058835;7.06177743249434;6.59579353517546;6.70859575771941;6.92144604575013;6.93627555207222;6.64833441016863;7.18724447766385;6.77564102792935;6.66498693658612;7.00119408638054;7.24301319474185;6.89764370437484;6.83801337662359;7.2133521974566;6.98464868789309;6.75915490348385
ENSMUSG00000027820;4.3746844295541;5.74058743994102;4.39998224011063;5.53250293041118;5.28792356312543;5.08830156326065;5.04748936481479;6.92387879073667;5.75256721257318;3.73496583922389;4.94985183788275;4.79692669456576;4.58784897870227;3.08136058954494;6.24860654174525;4.07706369525637;4.66132262130165;5.29229112828042;5.0954355465289;5.07312268724312;6.65867464982372
ENSMUSG00000046605;2.4192161644026;2.52988290727821;3.06195269195053;2.53119051633738;2.08148933333425;2.44743092403498;2.11327440636529;2.58033748479343;2.28050069382249;2.17269758184358;2.88763872728582;2.54628327809289;2.60994770670396;2.74107942148748;2.16981688048501;2.63633701616541;2.69929876629043;2.03976164487662;2.5502211456613;2.6651949022422;2.13690966104144
ENSMUSG00000027249;-3.24396833972225;-2.31587119990441;-3.24396833972225;-3.24396833972225;-2.13967153726965;-3.24396833972225;-3.24396833972225;-2.43481144297433;-2.60620719773152;-3.24396833972225;-3.24396833972225;-3.24396833972225;-2.22007676400942;-3.24396833972225;-1.82973217381721;-3.24396833972225;-3.24396833972225;-3.24396833972225;-0.908277995726842;-3.24396833972225;-3.24396833972225
