EnsemblID	s17AAO2007-Pol	s17AAO2007-tot	s17T-Pol	s17T-tot	sDALJO-Pol	sDALJO-tot	sMAYCL-Pol	sMAYCL-tot
ENSG00000101955	1290	1008	1227	1057	892	660	512	280
ENSG00000044446	263	190	215	132	214	149	216	112
ENSG00000126010	2	0	1	1	21	18	0	1
ENSG00000215319	83	59	61	32	58	50	106	43
ENSG00000130150	537	411	637	330	623	468	860	217
ENSG00000174028	522	484	1049	739	470	616	2761	1000
ENSG00000286724	6	4	7	4	8	9	6	2
ENSG00000177189	1545	940	1460	740	1194	1030	1669	510
ENSG00000147027	2443	2360	3883	2128	3700	4058	4739	1832
ENSG00000233247	30	48	45	26	24	30	28	26
ENSG00000231066	2	4	2	1	0	1	3	2
ENSG00000197976	624	478	489	349	792	619	463	261
ENSG00000149970	32	30	63	23	13	13	18	2
ENSG00000147041	17	15	7	6	5	9	4	1
ENSG00000223723	95	185	125	109	84	144	150	96
ENSG00000086712	358	254	247	153	216	152	336	120
ENSG00000235587	20	15	4	5	14	15	9	27
ENSG00000214322	99	81	79	46	52	55	141	52
ENSG00000173698	2	8	7	2	1	4	4	1
ENSG00000131831	12	15	76	57	8	11	32	46
ENSG00000214019	0	2	1	0	0	1	0	2
ENSG00000235385	2	18	4	7	2	4	206	379
ENSG00000047230	277	201	176	104	146	100	229	71
ENSG00000131828	1599	1085	858	577	1235	812	1180	504
ENSG00000173674	2089	2185	1494	1122	1583	1718	2082	860
ENSG00000228232	983	998	36	28	88	71	459	907
ENSG00000101940	1175	1599	1099	1062	833	1202	1445	2187
ENSG00000270499	27	23	5	3	7	6	3	0
ENSG00000197582	104	327	190	274	257	831	346	824
ENSG00000102218	508	329	397	266	483	430	911	184
ENSG00000012174	944	709	978	578	741	717	827	288
ENSG00000102100	737	719	572	486	807	773	656	526
ENSG00000174010	151	99	179	94	144	99	194	56
ENSG00000102098	51	50	33	19	14	18	34	19
ENSG00000169891	23	15	17	8	3	7	20	7
ENSG00000231235	1	2	0	0	1	0	0	0
ENSG00000102109	13	35	64	55	1	7	114	178
ENSG00000158526	637	805	575	475	572	752	892	760
ENSG00000130741	2868	3076	2034	1555	1478	1561	2480	1270
ENSG00000183690	8	2	5	2	0	2	0	0
ENSG00000180182	1124	806	1042	635	648	580	1373	492
ENSG00000147119	350	341	292	201	738	620	213	175
ENSG00000233543	84	102	59	58	52	69	108	64
ENSG00000273820	114	83	114	71	66	58	114	57
ENSG00000171365	130	90	281	154	75	101	130	61
ENSG00000102225	1813	3030	1697	1599	1123	2448	1826	3121
ENSG00000215284	1	2	0	0	0	0	2	0
ENSG00000238247	0	1	2	0	0	2	2	0
ENSG00000130985	10356	6602	7818	5003	8628	5091	13220	7429
ENSG00000232951	7	6	10	6	5	5	15	1
ENSG00000130988	27	19	101	76	23	27	50	21
ENSG00000102317	3955	5006	2958	2982	3787	5074	4029	3570
ENSG00000169895	1510	1288	899	646	1298	1402	1607	717
ENSG00000102043	8	13	2	1	0	0	13	5
ENSG00000214282	0	0	0	0	1	0	1	1
ENSG00000008086	239	209	243	143	159	174	254	79
ENSG00000186871	173	111	61	37	50	35	27	16
ENSG00000196368	270	322	168	143	147	175	80	63
ENSG00000184368	7	9	2	3	13	10	8	2
ENSG00000068400	917	669	725	476	671	475	1164	564
ENSG00000158571	1	0	0	3	0	0	3	0
ENSG00000230629	128	412	125	187	94	265	96	304
ENSG00000270069	5	8	1	2	7	8	5	3
ENSG00000165164	1	0	1	0	0	0	0	6
ENSG00000236852	224	166	166	89	120	100	249	100
ENSG00000227486	4	8	4	6	1	5	1	7
ENSG00000237836	0	2	1	0	1	1	3	0
ENSG00000124479	16	19	19	32	2	8	1	0
ENSG00000230797	46	57	56	50	42	46	28	19
ENSG00000165169	1115	2094	983	905	971	2132	938	894
ENSG00000069535	16	17	33	28	15	6	28	7
ENSG00000213754	3	0	0	0	0	2	1	0
ENSG00000126768	387	503	221	297	320	463	245	468
ENSG00000126970	241	203	166	141	108	127	280	229
ENSG00000102221	284	179	229	134	126	115	326	115
ENSG00000065923	892	749	1155	617	1425	1346	499	308
ENSG00000232794	107	95	58	41	81	60	80	46
ENSG00000187601	446	454	324	265	370	397	378	238
ENSG00000230844	11	23	10	11	7	12	13	14
ENSG00000165349	0	0	3	0	7	2	0	0
ENSG00000087842	175	160	176	153	130	107	244	190
ENSG00000131080	392	431	346	292	274	398	384	236
ENSG00000173198	1	0	0	3	0	0	0	1
ENSG00000182220	5070	3868	4865	3608	5538	4223	6534	2213
ENSG00000147100	783	535	883	522	873	811	331	203
ENSG00000204904	1	1	1	0	0	1	3	0
ENSG00000232186	1	1	3	4	5	1	1	2
ENSG00000213684	1	3	1	0	2	2	1	0
ENSG00000231831	23	14	16	10	8	5	22	5
ENSG00000230311	20	31	16	32	12	41	16	13
ENSG00000102302	380	377	340	234	241	222	358	251
ENSG00000102316	7280	4535	4107	2720	6180	3865	7078	3422
ENSG00000102349	21	33	93	71	18	35	80	64
ENSG00000102096	113	85	81	82	56	39	129	125
ENSG00000090889	783	496	145	76	137	98	126	52
ENSG00000225715	114	113	38	54	56	59	79	81
ENSG00000067445	275	196	248	150	179	159	163	65
ENSG00000196468	10	21	112	86	1	0	1	0
ENSG00000147099	67	97	75	71	58	78	109	84
ENSG00000094841	215	225	239	163	165	152	286	134
ENSG00000237211	0	1	1	0	1	0	2	1
ENSG00000234390	8	9	9	4	5	8	5	3
ENSG00000165259	94	72	61	40	57	57	57	24
ENSG00000174740	21	20	15	19	12	14	38	1
ENSG00000174225	0	0	1	0	0	0	3	1
ENSG00000165288	207	168	281	109	114	131	285	126
ENSG00000068354	404	456	399	315	261	362	520	688
ENSG00000237506	173	444	157	157	130	315	130	233
ENSG00000287223	0	1	0	0	0	0	1	1
ENSG00000229132	47	53	20	17	38	34	45	30
ENSG00000158813	7	3	12	11	2	1	8	4
ENSG00000188419	429	368	404	251	277	287	477	182
ENSG00000102309	171	338	207	213	154	306	200	194
ENSG00000231206	24	40	32	16	22	21	14	21
ENSG00000215105	69	67	195	91	53	64	207	45
ENSG00000225536	3	3	2	3	10	2	2	0
ENSG00000232842	2	0	0	1	0	0	1	0
ENSG00000072133	154	133	140	94	135	156	3	2
ENSG00000184867	2126	1524	1630	1135	1737	1147	1396	485
ENSG00000102271	174	131	41	35	11	6	12	5
ENSG00000073905	49	47	21	25	32	38	50	25
ENSG00000172943	357	267	394	237	271	207	526	228
ENSG00000231549	0	2	1	0	1	0	0	2
ENSG00000271533	3	1	4	0	0	2	1	1
ENSG00000007952	12	4	17	7	9	9	16	1
ENSG00000122824	44	29	14	12	13	23	11	4
ENSG00000184205	726	593	667	384	929	750	874	589
ENSG00000126733	45	31	16	5	15	12	2	0
ENSG00000198934	53	34	84	59	34	31	70	15
ENSG00000196440	98	91	130	80	77	50	102	40
ENSG00000185222	688	739	644	467	704	790	561	466
ENSG00000230592	103	230	95	114	69	172	63	127
ENSG00000102390	477	365	241	284	305	287	413	247
ENSG00000281091	5	8	8	5	0	3	3	3
ENSG00000223546	13	15	26	8	3	8	8	15
ENSG00000179300	12	7	17	6	2	4	6	6
ENSG00000226081	0	5	1	2	0	2	4	0
ENSG00000233585	4	2	0	0	3	2	9	1
ENSG00000234322	471	410	348	294	439	355	675	324
ENSG00000102053	9	10	48	35	2	8	47	38
ENSG00000102057	62	66	68	55	22	48	65	38
ENSG00000147202	453	278	364	173	226	181	302	90
ENSG00000215089	677	520	713	545	280	171	1862	951
ENSG00000204272	194	586	239	327	134	499	245	584
ENSG00000239407	8	3	6	4	1	5	8	1
ENSG00000131171	2956	3565	2635	2211	2237	3138	3229	2271
ENSG00000228612	1	0	0	0	0	0	1	1
ENSG00000204071	106	119	146	122	65	123	225	175
ENSG00000230590	14	16	34	28	9	11	31	10
ENSG00000068323	2183	2632	1955	1698	1731	2520	3212	3347
ENSG00000215007	1	1	2	1	2	0	0	0
ENSG00000228847	1	2	0	0	0	0	0	2
ENSG00000188917	124	171	133	123	103	179	111	78
ENSG00000203262	1	0	0	1	2	2	0	0
ENSG00000234405	2	4	1	1	0	2	1	1
ENSG00000234702	2	0	3	0	0	2	1	0
ENSG00000237748	1	2	2	1	0	3	2	3
ENSG00000204072	450	497	317	319	368	498	398	542
ENSG00000182489	0	0	1	0	1	2	0	2
ENSG00000215102	2	3	5	4	2	1	2	1
ENSG00000102226	2488	1566	1916	1225	2312	1385	3708	2134
ENSG00000213740	5	9	10	5	10	5	7	2
ENSG00000182872	1722	1240	938	718	1133	892	1272	775
ENSG00000238222	0	1	1	0	0	1	0	0
ENSG00000126947	739	587	683	459	733	475	970	279
ENSG00000047597	7	2	5	2	2	4	4	0
ENSG00000234636	12	12	9	7	4	3	10	8
ENSG00000089682	104	100	92	39	72	70	111	27
ENSG00000228519	78	103	43	47	42	69	44	53
ENSG00000284391	6	11	5	6	4	6	2	4
ENSG00000234130	1	2	4	3	0	0	5	1
ENSG00000047648	28	16	112	66	37	27	47	32
ENSG00000198960	786	900	616	598	638	844	739	830
ENSG00000147206	1	1	3	2	17	17	2	1
ENSG00000102401	1022	768	1196	597	1051	776	2091	501
ENSG00000101844	216	301	189	192	242	309	259	182
ENSG00000101843	1284	1184	823	745	979	1018	1538	729
ENSG00000123572	71	44	117	61	61	61	616	207
ENSG00000130224	267	159	185	114	217	173	227	56
ENSG00000069509	185	330	175	163	126	201	208	195
ENSG00000147082	6	3	0	3	0	0	2	1
ENSG00000166432	17	9	8	4	0	2	12	4
ENSG00000102128	2	1	0	1	0	0	0	5
ENSG00000230543	1	8	2	1	2	9	5	1
ENSG00000204620	1	4	1	2	1	2	0	7
ENSG00000147121	82	71	76	50	64	59	75	30
ENSG00000090776	738	636	823	613	296	251	1074	713
ENSG00000198034	8996	20456	7648	9165	7353	14764	6553	12551
ENSG00000184515	2	2	0	0	1	0	0	0
ENSG00000213100	27	17	34	32	10	7	81	61
ENSG00000015285	7	4	4	7	0	1	4	5
ENSG00000204065	5	10	5	9	7	8	10	11
ENSG00000184083	191	133	324	155	180	183	270	143
ENSG00000082458	501	469	511	383	233	281	432	247
ENSG00000224072	1	1	1	1	0	4	3	0
ENSG00000147223	1	1	0	0	0	0	1	1
ENSG00000077713	222	440	326	301	302	555	400	358
ENSG00000196632	40	22	27	15	2	3	16	5
ENSG00000185753	308	248	231	148	212	193	380	142
ENSG00000215093	3	5	3	2	1	0	3	7
ENSG00000235196	18	16	11	10	3	8	12	9
ENSG00000102024	21268	13420	16848	10255	10541	7056	33356	9016
ENSG00000147010	1445	1600	1116	840	1477	1669	955	592
ENSG00000182916	97	135	79	71	93	85	35	49
ENSG00000172186	0	1	0	0	0	1	1	2
ENSG00000133169	1317	1765	304	331	547	713	16	19
ENSG00000005022	4090	4284	2007	1974	2475	2408	3502	3506
ENSG00000236735	0	2	2	0	0	1	0	5
ENSG00000186767	84	40	64	19	38	17	25	7
ENSG00000230916	0	0	1	2	0	1	0	2
ENSG00000250995	2	1	2	1	2	4	1	0
ENSG00000130119	381	300	336	213	227	220	450	176
ENSG00000101856	2728	2894	1904	1700	4010	4403	2646	1529
ENSG00000003096	90	52	123	67	39	20	32	10
ENSG00000180964	621	837	476	433	399	594	425	372
ENSG00000125676	1158	711	1144	512	821	505	1405	606
ENSG00000204271	118	162	123	95	61	71	207	86
ENSG00000230170	490	669	399	402	341	434	341	283
ENSG00000173681	198	150	172	77	122	96	201	40
ENSG00000269904	3	6	2	1	2	1	2	1
ENSG00000237426	3	6	3	3	0	1	3	0
ENSG00000078596	2	0	0	5	1	0	3	2
ENSG00000237682	3	4	4	0	1	0	6	4
ENSG00000224281	9	12	5	6	5	9	7	9
ENSG00000184785	79	135	81	55	79	119	84	91
ENSG00000181819	8	15	3	2	6	10	7	0
ENSG00000234176	683	560	552	387	727	598	628	231
ENSG00000271021	1	1	1	0	1	0	0	0
ENSG00000225912	2	10	0	3	0	4	0	8
ENSG00000227060	1	3	3	1	0	0	0	1
ENSG00000094631	724	475	389	196	221	147	431	253
ENSG00000166681	2281	3295	1834	2146	2398	3452	2088	3508
ENSG00000046774	0	0	0	0	4	4	0	2
ENSG00000269556	523	566	673	488	441	527	737	570
ENSG00000228532	327	606	358	390	271	452	322	534
ENSG00000179542	6	3	124	59	0	2	104	50
ENSG00000186462	16	8	5	1	3	1	0	0
ENSG00000214961	0	1	0	0	1	0	1	0
ENSG00000102241	1558	1078	1212	668	1105	751	1635	422
ENSG00000261101	4	1	6	0	1	3	9	0
ENSG00000089289	928	1201	654	749	771	884	1145	1066
ENSG00000172476	8	13	14	10	9	11	10	10
ENSG00000213468	1	0	0	1	0	1	3	1
ENSG00000233229	0	1	1	0	0	1	0	0
ENSG00000228466	6	3	3	1	3	0	3	1
ENSG00000184905	6	6	3	3	10	5	8	1
ENSG00000131725	755	511	923	497	637	472	1114	239
ENSG00000157502	1	0	1	0	4	4	0	0
ENSG00000147127	2	10	5	5	3	7	13	7
ENSG00000129675	591	434	343	240	246	233	559	184
ENSG00000101901	288	388	239	195	198	283	318	218
ENSG00000165704	625	586	323	262	474	422	482	219
ENSG00000198881	2	3	2	1	0	0	1	5
ENSG00000237828	4	1	4	1	2	3	6	1
ENSG00000184675	68	60	112	74	24	34	89	47
ENSG00000232496	1	1	0	0	0	0	0	2
ENSG00000147383	1140	828	590	463	894	685	1043	495
ENSG00000189108	4	0	3	1	0	2	24	6
ENSG00000268883	0	3	5	2	1	0	3	1
ENSG00000147400	983	1002	536	638	638	842	915	703
ENSG00000235254	39	39	45	30	30	30	63	42
ENSG00000232177	0	5	1	3	0	2	1	0
ENSG00000183171	2	0	0	0	0	3	3	2
ENSG00000232160	6	13	8	7	7	7	2	3
ENSG00000171116	13	17	21	16	8	18	14	18
ENSG00000182712	2	13	2	7	2	15	9	7
ENSG00000224773	740	558	542	338	671	484	534	222
ENSG00000198021	0	0	0	0	1	2	0	1
ENSG00000010404	117	219	269	268	89	239	203	288
ENSG00000198930	3	0	3	4	2	4	2	0
ENSG00000213401	5	0	4	3	1	1	2	0
ENSG00000182195	1321	1371	1048	920	1205	1485	1744	1749
ENSG00000214827	2	3	4	5	3	3	2	5
ENSG00000241489	1	2	1	1	0	0	0	0
ENSG00000233382	1	3	5	6	0	3	3	4
ENSG00000147255	0	1	23	10	0	0	0	0
ENSG00000076716	111	75	256	136	100	67	284	166
ENSG00000197021	331	554	296	306	223	392	331	460
ENSG00000165775	438	821	404	553	376	704	489	704
ENSG00000197620	150	285	199	177	144	235	183	275
ENSG00000133135	74	50	43	25	50	31	7	1
ENSG00000221867	4	0	10	0	7	4	2	0
ENSG00000147257	2	0	41	22	6	3	19	7
ENSG00000160219	20	22	20	23	33	25	42	26
ENSG00000235703	0	3	2	0	0	0	0	2
ENSG00000231686	395	362	293	210	184	178	419	349
ENSG00000147394	411	348	231	141	153	161	171	110
ENSG00000203952	2	2	1	0	0	0	0	0
ENSG00000182508	1	2	0	0	2	1	0	0
ENSG00000102181	2248	2405	2608	2097	2460	2878	2940	2041
ENSG00000185010	109	153	141	130	71	156	185	136
ENSG00000227183	2	5	6	4	2	2	3	3
ENSG00000155966	1	0	1	1	0	0	10	0
ENSG00000102409	395	527	302	301	44	93	295	230
ENSG00000170965	7	9	0	1	0	1	2	5
ENSG00000227008	62	221	45	61	36	104	48	117
ENSG00000235437	22	50	23	22	12	54	18	19
ENSG00000198157	47	36	41	23	28	36	45	36
ENSG00000129680	900	699	670	405	489	427	986	439
ENSG00000204086	1	2	0	1	0	2	0	0
ENSG00000213526	23	12	7	6	12	7	18	4
ENSG00000230823	60	63	51	38	34	47	105	49
ENSG00000182890	94	92	73	63	58	36	162	33
ENSG00000219507	2108	6575	2830	4111	1879	6104	2471	6710
ENSG00000101928	271	523	278	260	261	507	350	354
ENSG00000234785	4	3	2	3	1	0	4	1
ENSG00000122126	1400	988	1393	929	1074	859	2304	918
ENSG00000277215	2	1	1	1	0	2	0	0
ENSG00000133138	687	446	579	259	488	345	543	97
ENSG00000238066	3	1	0	4	0	3	2	1
ENSG00000133131	925	656	686	423	389	282	580	234
ENSG00000283178	1	0	2	0	0	1	0	0
ENSG00000155959	1087	1191	536	573	875	962	841	446
ENSG00000204131	16	28	44	19	10	11	26	17
ENSG00000123496	17	7	3	6	199	178	3	0
ENSG00000067177	113	106	137	82	198	114	36	16
ENSG00000102383	75	55	53	46	1	1	9	9
ENSG00000169306	1	0	0	0	0	1	4	3
ENSG00000237458	6	3	1	1	4	2	4	3
ENSG00000196933	4	17	4	2	3	6	6	8
ENSG00000177485	447	278	455	223	269	270	523	127
ENSG00000242732	246	151	273	141	150	114	432	234
ENSG00000223749	37	103	4	3	3	26	6	16
ENSG00000233254	11	25	7	12	8	12	4	9
ENSG00000120500	2	2	0	0	1	4	0	0
ENSG00000155961	26	41	8	9	3	2	1	11
ENSG00000186310	461	303	333	147	22	12	187	50
ENSG00000029993	834	756	267	203	412	333	369	166
ENSG00000131724	1954	2036	2185	1676	2367	2750	2179	1154
ENSG00000147231	35	27	13	3	6	6	0	0
ENSG00000197565	273	220	325	223	9	11	443	227
ENSG00000203926	0	0	0	0	2	3	0	1
ENSG00000207870	0	0	1	0	1	1	0	0
ENSG00000223309	0	1	1	2	0	0	0	3
ENSG00000196741	8	10	4	12	4	7	8	9
ENSG00000235636	108	151	154	95	144	194	116	25
ENSG00000008056	94	136	77	69	51	75	213	253
ENSG00000126767	656	1200	1037	893	604	1378	905	1178
ENSG00000126756	384	739	299	413	363	670	425	939
ENSG00000267064	1	2	2	0	0	0	0	0
ENSG00000188459	6	6	8	4	3	9	8	2
ENSG00000102265	71178	63474	62325	61631	89923	81898	137724	145135
ENSG00000147130	959	705	902	596	458	384	1055	675
ENSG00000147166	38	22	9	5	3	12	12	15
ENSG00000224208	8	16	4	6	6	3	7	8
ENSG00000213018	0	3	3	0	0	1	0	1
ENSG00000147162	1042	804	1259	698	642	442	1423	607
ENSG00000155962	2	2	11	4	5	7	12	7
ENSG00000225008	0	1	1	1	1	0	1	0
ENSG00000224216	14	13	9	12	21	12	18	10
ENSG00000230578	36	16	20	10	22	18	16	16
ENSG00000277745	3	0	0	1	0	1	0	0
ENSG00000185973	269	187	169	104	192	163	219	102
ENSG00000168939	21	29	43	13	18	23	32	20
ENSG00000124333	1292	1567	988	872	993	1385	1650	939
ENSG00000227159	1	3	0	1	1	6	0	1
ENSG00000285018	1	2	0	3	1	1	1	0
ENSG00000280195	3	7	3	7	3	5	3	4
ENSG00000013563	650	654	456	347	590	624	465	453
ENSG00000102125	291	297	189	149	266	234	250	267
ENSG00000203879	4958	3671	3611	2800	5163	3963	6754	4399
ENSG00000071859	2837	2110	1412	1139	2288	1679	2540	1654
ENSG00000130827	1649	1290	2103	1252	1694	1294	1864	1212
ENSG00000196976	168	417	196	288	91	275	219	467
ENSG00000102178	555	1045	649	666	408	732	655	834
ENSG00000126903	940	1174	838	809	775	1127	820	1138
ENSG00000160211	9408	5718	4978	3597	4590	2860	10603	6281
ENSG00000279245	1	1	0	1	1	0	0	0
ENSG00000236683	6	7	2	2	3	10	0	0
ENSG00000147180	59	54	20	7	4	3	0	2
ENSG00000203930	21	28	9	13	16	21	7	11
ENSG00000123570	24	27	24	7	10	11	26	12
ENSG00000234345	1	1	0	0	1	0	0	1
ENSG00000158427	10	18	4	9	6	11	2	3
ENSG00000230312	6	0	2	0	1	1	3	0
ENSG00000235946	9	12	7	5	4	6	0	0
ENSG00000269226	11	43	9	27	11	21	7	5
ENSG00000282840	0	0	1	2	0	0	1	3
ENSG00000005302	494	620	366	338	345	450	491	281
ENSG00000169933	199	177	239	121	355	321	9	1
ENSG00000241476	0	1	3	0	1	0	1	0
ENSG00000224781	1	1	0	2	0	2	1	0
ENSG00000241743	0	0	2	0	0	0	1	2
ENSG00000077721	2132	2426	1327	1328	1492	1825	1982	1715
ENSG00000047634	139	203	68	64	74	125	91	55
ENSG00000188158	166	107	297	157	93	87	228	75
ENSG00000156313	125	90	92	55	77	74	83	25
ENSG00000277150	451	485	318	333	286	323	684	684
ENSG00000156531	718	511	616	282	396	367	615	188
ENSG00000101972	1446	1011	1710	683	917	679	2060	485
ENSG00000268447	0	1	3	0	1	0	1	0
ENSG00000147036	29	26	29	18	2	4	1	5
ENSG00000063587	315	339	404	313	227	261	393	256
ENSG00000102081	682	479	638	315	403	337	1115	397
ENSG00000102054	3206	2021	2205	1313	2141	1274	3341	1262
ENSG00000101945	252	193	81	45	92	85	120	79
ENSG00000179222	13738	8214	8656	5677	14359	8157	13067	5921
ENSG00000130021	152	186	69	74	137	163	172	115
ENSG00000130054	1	0	2	0	1	1	0	0
ENSG00000047644	1039	957	745	620	611	760	1268	719
ENSG00000184194	42	49	18	32	30	48	17	32
ENSG00000018610	302	309	198	196	218	212	276	194
ENSG00000235961	17	13	14	7	2	2	18	15
ENSG00000188153	1496	1099	1309	802	65	32	1785	751
ENSG00000186416	330	259	282	153	236	151	394	139
ENSG00000134594	55	47	30	19	10	30	71	69
ENSG00000056277	60	51	75	36	42	51	39	11
ENSG00000156709	1013	690	631	426	677	467	977	363
ENSG00000223714	1	4	0	0	0	0	1	0
ENSG00000217624	23	23	15	6	13	8	18	3
ENSG00000171659	0	1	1	0	0	1	0	2
ENSG00000131174	727	1241	468	535	477	993	698	1371
ENSG00000226971	2	3	0	0	0	0	2	0
ENSG00000017483	2216	1558	553	438	1966	1383	515	392
ENSG00000068438	1148	1242	587	610	1378	1558	1116	911
ENSG00000147155	585	426	263	168	358	248	307	337
ENSG00000102048	1	0	0	2	0	0	1	0
ENSG00000165195	113	142	106	74	82	94	111	73
ENSG00000165197	0	2	5	1	0	1	0	0
ENSG00000073464	214	177	257	122	65	73	66	32
ENSG00000232593	0	1	1	3	0	0	0	3
ENSG00000126012	2221	1653	1655	1041	1498	1165	2139	991
ENSG00000158423	13	8	2	7	0	4	11	14
ENSG00000130829	4	0	5	0	2	1	2	4
ENSG00000130822	0	2	1	1	1	1	4	2
ENSG00000185825	4180	3237	3597	2829	6634	4835	5152	3919
ENSG00000101986	1160	832	759	546	977	668	1193	795
ENSG00000232725	0	5	1	3	5	12	0	0
ENSG00000198753	86	72	104	62	78	81	20	32
ENSG00000184343	36	34	68	31	5	12	4	16
ENSG00000067829	1468	1149	684	693	1051	968	1268	1000
ENSG00000180879	2589	3828	1719	2228	2788	3980	2126	3611
ENSG00000184844	4	1	0	0	1	0	1	0
ENSG00000198910	11	2	41	6	64	33	234	110
ENSG00000089820	18	5	20	13	12	6	7	11
ENSG00000102030	544	673	294	374	487	550	352	459
ENSG00000102032	95	70	61	46	34	34	249	158
ENSG00000172534	1826	1474	1905	1098	918	742	1551	943
ENSG00000235802	1	1	1	0	0	0	1	0
ENSG00000177854	242	176	118	83	242	180	302	205
ENSG00000184216	1495	2762	2604	2487	948	2225	2523	3378
ENSG00000126953	69	119	74	57	42	84	40	82
ENSG00000241343	8	21	11	7	5	10	3	11
ENSG00000126945	2435	1494	1700	1109	1743	1084	2887	1025
ENSG00000262919	220	445	219	263	240	553	223	416
ENSG00000260081	3	14	2	9	0	6	4	20
ENSG00000217889	99	69	100	83	23	35	263	146
ENSG00000130821	660	566	1152	739	842	770	778	786
ENSG00000147164	1610	1888	1392	1334	1163	1529	2379	2417
ENSG00000184481	205	240	295	201	156	188	532	419
ENSG00000184634	922	659	968	520	432	356	1117	569
ENSG00000131263	1338	946	1303	700	822	796	1367	488
ENSG00000050030	0	0	1	1	1	0	0	0
ENSG00000214016	4	17	0	2	5	4	3	8
ENSG00000147224	2105	1716	1994	1644	2328	1984	2248	1171
ENSG00000169083	211	150	211	145	251	287	202	88
ENSG00000165194	0	0	0	0	8	7	5	2
ENSG00000213856	108	112	55	44	83	74	70	41
ENSG00000234825	23	6	7	4	10	7	11	4
ENSG00000225125	1	1	2	0	1	1	0	1
ENSG00000232611	0	1	1	0	1	0	0	0
ENSG00000225400	2	1	2	0	0	4	1	7
ENSG00000147274	3439	2742	1937	1361	1741	1490	2017	1246
ENSG00000234062	2	5	2	1	3	1	4	2
ENSG00000237307	36	44	30	23	26	23	46	19
ENSG00000172465	216	282	272	231	101	155	289	294
ENSG00000180284	0	0	0	0	0	1	1	1
ENSG00000123562	9746	8001	6896	5594	7268	6450	10700	4576
ENSG00000231154	1	1	0	0	2	1	0	0
ENSG00000179363	0	0	1	0	1	0	0	4
ENSG00000269743	4	6	5	10	6	4	3	4
ENSG00000102007	3256	4383	2296	2135	3346	4342	2069	2947
ENSG00000012211	161	151	108	93	122	129	165	111
ENSG00000230216	430	398	186	215	386	431	761	651
ENSG00000101997	639	374	284	205	493	294	609	327
ENSG00000286181	3	3	2	5	0	0	0	2
ENSG00000049769	83	93	73	78	94	105	79	126
ENSG00000270012	1	2	0	0	3	1	1	4
ENSG00000147118	13	5	15	6	9	5	17	2
ENSG00000221994	10	12	14	9	6	18	11	13
ENSG00000102103	621	498	336	273	407	350	481	405
ENSG00000101966	362	308	426	266	207	246	362	77
ENSG00000102038	3208	1840	3138	1404	1974	1154	5560	1315
ENSG00000101811	502	260	249	148	334	226	400	133
ENSG00000188021	1391	887	1117	711	1206	836	1634	495
ENSG00000133134	31	30	8	2	2	2	5	4
ENSG00000130962	251	207	306	184	331	361	382	170
ENSG00000101911	809	641	447	336	772	606	489	248
ENSG00000071889	607	962	822	755	690	893	721	1085
ENSG00000147123	1061	1609	578	696	875	1584	888	1491
ENSG00000067992	190	113	382	216	154	124	712	281
ENSG00000130055	6	3	2	4	2	1	1	7
ENSG00000189221	70	50	138	102	72	58	623	222
ENSG00000085224	1253	889	1767	788	757	632	2361	965
ENSG00000083750	246	187	244	222	218	180	490	268
ENSG00000101842	0	1	2	0	5	1	1	4
ENSG00000156298	0	0	5	2	2	0	0	0
ENSG00000102003	9	19	7	7	2	3	5	8
ENSG00000215301	6689	4396	4984	2821	4134	3262	7759	2072
ENSG00000000003	673	522	516	512	770	673	544	253
ENSG00000102362	143	79	68	45	65	60	88	19
ENSG00000238116	0	0	0	0	1	1	1	1
ENSG00000226310	0	2	0	0	2	2	2	4
ENSG00000147059	49	54	34	23	57	33	80	56
ENSG00000221930	129	227	192	169	148	249	279	204
ENSG00000268235	0	1	0	0	0	1	1	0
ENSG00000158164	12	30	13	13	4	16	2	4
ENSG00000285602	1	0	1	2	0	0	0	0
ENSG00000186312	108	178	103	112	80	157	98	198
ENSG00000169239	36	71	92	64	40	52	85	43
ENSG00000279413	17	28	33	18	9	26	20	17
ENSG00000169249	162	149	119	104	121	123	171	89
ENSG00000182287	437	564	248	206	555	761	401	305
ENSG00000169188	479	468	290	246	258	291	555	386
ENSG00000158578	1	0	0	0	0	2	1	1
ENSG00000182518	47	121	46	52	25	83	42	93
ENSG00000256045	1	14	2	6	4	11	1	5
ENSG00000196924	89002	61535	80651	49582	56329	41858	94259	58073
ENSG00000147003	4	5	6	4	4	2	0	5
ENSG00000147403	15768	34691	12116	15974	13394	26365	11871	24844
ENSG00000101871	326	256	397	191	171	143	1356	430
ENSG00000072501	1199	852	1021	551	559	435	852	271
ENSG00000198689	792	595	758	511	540	438	713	307
ENSG00000269335	1184	847	805	526	936	665	1412	850
ENSG00000272681	1	1	0	1	1	0	0	0
ENSG00000275882	758	504	519	343	573	396	894	536
ENSG00000287729	1	2	0	1	0	0	1	0
ENSG00000165175	1392	1723	899	846	733	877	922	795
ENSG00000134602	312	237	152	64	28	13	17	5
ENSG00000123728	576	752	498	410	466	703	426	221
ENSG00000231728	4	1	0	0	0	2	0	7
ENSG00000123560	1	1	4	2	6	2	1	2
ENSG00000228158	26	29	37	25	13	19	56	46
ENSG00000001497	1054	543	650	387	663	382	1051	476
ENSG00000227942	11	8	4	8	2	4	12	7
ENSG00000147065	22963	14043	16704	10067	14883	10854	21507	9329
